Subject,Appraisal_Dimension,Item,Order,Rating,RT
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,1722,85,4,3169.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2057,46,2,2599.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2070,17,2,3014.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2091,24,1,3158.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2154,12,5,3475.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2205,52,19,7520.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2224,15,2,19478.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2332,37,3,4013.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2340,78,4,3641.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2395,41,6,2598.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2550,103,2,3344.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2683,25,50,3719.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2691,35,50,3322.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2710,57,81,3319.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2717,61,72,3265.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,2811,22,30,5023.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3005,23,98,4538.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3015,93,97,3901.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3051,49,99,3220.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3053,68,98,4171.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3063,58,97,3175.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3064,43,97,3321.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3068,16,98,8474.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3150,88,98,3311.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3181,86,77,3367.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,3500,81,50,3904.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4002,109,4,2813.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4141,87,2,3873.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4180,38,2,3268.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4225,29,3,3249.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4232,32,2,3762.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4250,27,4,3337.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4311,94,3,4174.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4460,47,76,4810.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4542,60,50,3384.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4561,50,67,3459.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4574,42,5,2657.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4599,20,2,3128.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4607,11,3,3478.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4611,67,2,3201.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4622,89,3,3353.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4623,56,4,3614.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4625,40,2,3346.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4645,105,6,2525.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4659,33,4,3465.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4670,59,0,3759.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4672,39,1,4796.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4680,3,1,3998.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,4695,34,3,3542.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5270,69,4,4261.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5629,97,9,3260.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5661,51,2,4417.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5700,53,2,3359.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5780,95,4,3306.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,5910,14,3,4616.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,6212,44,98,3444.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,6560,7,98,4490.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,6821,75,50,3760.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7230,100,6,2864.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7325,76,2,3232.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7330,64,1,3752.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7359,2,68,3929.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7361,21,50,5995.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7430,82,2,3535.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7450,104,12,2991.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7470,13,5,3313.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,7480,83,2,3256.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,8461,10,3,3344.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,8497,107,7,3078.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9040,54,97,3298.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9050,102,50,3753.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9181,99,96,3256.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9182,92,97,5070.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9252,70,97,3625.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9253,30,96,3281.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9265,48,98,3781.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9300,1,98,5029.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9301,31,98,3047.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9400,73,98,2940.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9410,77,98,2865.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9452,111,50,4014.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9561,96,86,3741.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9584,71,60,3000.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9635,108,83,3458.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9800,8,98,3441.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,9810,19,97,3248.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A013,9,95,3239.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A041,65,98,3104.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A055,80,97,3994.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A062,106,92,3166.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A064,5,97,9100.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A069,90,97,3032.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A095,28,97,3342.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,A127,62,97,3135.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,H022,4,97,3338.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,H064,36,98,3471.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,H077,45,93,3189.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,H079,98,89,3300.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,P039,110,6,2726.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,P077,18,4,3488.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,P078,112,5,3157.0
A2HCX55SX2NP1V:30H4UDGLT3UIMZPRE4L2Y26QMMHMPM,disgust,P096,72,2,2757.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1050,87,0,3917.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1052,70,0,3367.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1120,75,0,3408.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1201,66,0,3794.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1270,57,53,3332.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1303,90,57,4252.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1440,27,0,2902.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1441,81,0,4120.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1463,58,0,3324.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1710,60,0,3070.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,1722,101,0,3881.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2057,23,0,2971.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2070,112,0,2695.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2091,108,0,3928.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2154,17,0,3040.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2205,7,14,4057.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2224,22,0,3176.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2332,26,0,3420.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2340,76,0,3544.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2395,110,0,3174.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2550,4,0,3791.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2683,63,55,7510.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2691,42,55,4979.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2710,102,58,3175.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2717,100,53,7103.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,2811,103,59,4407.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3005,78,70,5949.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3015,14,73,4246.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3051,28,59,3154.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3053,55,72,4297.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3063,1,78,5766.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3064,32,71,3481.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3068,47,65,3217.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3150,88,67,4256.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3181,15,64,6257.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,3500,89,66,3747.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4002,3,0,4089.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4141,2,0,3990.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4180,106,0,3030.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4225,104,0,5673.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4232,107,0,3418.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4250,36,0,3176.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4311,67,0,4999.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4460,39,0,4074.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4542,82,0,5488.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4561,95,0,4430.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4574,51,0,3126.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4599,10,0,2976.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4607,77,0,4098.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4611,98,0,3357.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4622,19,0,3499.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4623,9,0,3476.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4625,31,0,3255.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4645,41,0,3036.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4659,74,0,3512.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4670,12,0,3371.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4672,49,6,5848.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4680,109,0,3690.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,4695,13,0,4461.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5270,48,0,5839.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5629,68,6,7813.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5661,8,0,4559.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5700,11,0,3165.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5780,50,0,3650.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,5910,94,0,3019.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,6212,18,62,8398.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,6560,46,57,4327.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,6821,111,57,8455.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7230,83,0,4423.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7325,105,0,3417.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7330,59,0,3743.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7359,45,54,5367.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7361,52,52,8415.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7430,72,0,2802.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7450,43,0,3025.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7470,33,0,4159.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,7480,37,0,3103.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,8461,16,0,3417.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,8497,65,0,2961.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9040,97,72,3836.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9050,24,56,5693.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9181,20,53,7134.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9182,53,54,4096.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9252,62,78,5411.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9253,44,57,5713.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9265,91,80,3604.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9300,21,72,5543.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9301,71,57,4343.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9400,5,84,4158.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9410,40,59,3790.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9452,92,75,4271.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9561,25,51,8343.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9584,56,0,3194.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9635,30,69,3470.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9800,80,59,3479.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,9810,34,57,4152.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A013,93,58,3486.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A041,54,56,3969.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A055,35,61,5008.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A062,96,53,7101.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A064,6,67,7191.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A069,61,54,4423.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A095,86,65,2747.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,A127,64,57,3383.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,H022,84,64,3641.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,H064,85,63,2920.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,H077,29,68,3383.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,H079,38,57,3496.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,P039,99,0,3008.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,P077,79,0,3465.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,P078,69,0,3137.0
A3GLG0ENL2VZTT:336YQZE83WQETP78UPCO0W1AWQWM5R,disgust,P096,73,0,2903.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1050,54,93,7066.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1052,33,90,5029.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1120,50,97,4762.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1201,48,83,5728.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1270,81,64,11207.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1303,18,97,5811.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1440,101,2,4151.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1441,73,1,4542.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1463,69,3,5088.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1710,28,3,6765.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,1722,25,3,4821.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2057,53,3,5129.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2070,68,3,3885.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2091,30,2,4868.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2154,16,2,5722.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2205,6,3,6953.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2224,21,1,6910.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2332,5,2,5300.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2340,51,4,5290.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2395,63,2,4905.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2550,78,3,3932.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2683,55,16,6848.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2691,44,20,6904.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2710,31,61,8229.0
A36ZLJPURT0ILP:33IZTU6J82DQT34NKSR54OR0IL7SXH,disgust,2717,46,34,6311.0
